source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,difference,abs_difference,u_statistic,u_p_value,cohens_d,effect_size,significant_005,significant_001,characteristic_of
fakebr,function (Function Words),10,46.05562773522574,4.897998525700561,10,42.31701497555372,2.1238576573808383,3.738612759672023,3.738612759672023,75.0,0.06402210128302689,0.9903625438516289,large,False,False,human
fakebr,cogproc (Cognitive Processes),10,8.715511490248494,2.3712635095132284,10,10.77066677526772,1.920156041833834,-2.055155285019227,2.055155285019227,24.0,0.053902557169387175,-0.9525490946031661,large,False,False,machine
fakebr,informal (Informal Language),10,0.5552380925726379,0.5905848255353269,10,0.13612773572727804,0.23295344857243444,0.41911035684535985,0.41911035684535985,75.5,0.043464260452570534,0.9335976616461241,large,True,False,human
fakebr,adj (Adjectives),10,3.1663516093455315,1.4717424169945952,10,4.299839367404834,1.0291972381565482,-1.1334877580593026,1.1334877580593026,26.0,0.07566157214388704,-0.8925830014046503,large,False,False,machine
fakebr,filler (Filler Words),10,0.10995913805542086,0.18582621859698847,10,0.0,0.0,0.10995913805542086,0.10995913805542086,65.0,0.07787247147704081,0.8368340351481051,large,False,False,human
fakebr,negemo (Negative Emotions),10,3.3418021804017797,1.9806073971386065,10,1.961942236933177,1.3392887291903732,1.3798599434686027,1.3798599434686027,72.0,0.10410988966022681,0.8161780350604553,large,False,False,human
fakebr,tentat (Tentative),10,1.6569281593428233,0.7751916275431682,10,1.0992894854025832,0.7008442008922117,0.5576386739402401,0.5576386739402401,71.0,0.12122450301291662,0.7546329337916475,medium,False,False,human
fakebr,prep (Prepositions),10,22.484299605691525,3.2726569215286534,10,20.547428137301214,1.7020261528353948,1.9368714683903114,1.9368714683903114,72.0,0.10397974445898675,0.7425604134238338,medium,False,False,human
fakebr,conj (Conjunctions),10,7.06481487397873,1.2411712378385238,10,7.8247030823050405,0.7486544725211594,-0.7598882083263101,0.7598882083263101,33.5,0.2263014317699833,-0.7414002973883584,medium,False,False,machine
fakebr,female (Female),10,0.46244182834418207,0.5854520009040026,10,0.14738085558123393,0.1396973500364511,0.31506097276294814,0.31506097276294814,59.0,0.5005351170229524,0.7402761958252166,medium,False,False,human
