source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
fakebr,PRON,10,3.1283109239825566,2.406241316156953,10,2.8589137065464874,1.1112085940826626,0.07042318803547495,0.4132652362120238,0.32142280428638553,0.7515923471713015,44.0,0.6775849579524755,0.14374464798059378,negligible
fakebr,PROPN,10,9.120141585361946,4.816093937270349,10,8.736967464543827,3.0091702961558666,0.983796642747716,0.4528627155943499,0.21336943527370475,0.833436883049075,52.0,0.9097218891455553,0.09542171231854905,negligible
fakebr,PUNCT,10,12.240129874108666,3.8798394888303287,10,11.077681663160357,0.9815288185715499,0.18504508425468258,0.47740504645776494,0.9185209832340218,0.3704911566365612,50.0,1.0,0.41077507145424347,small
fakebr,SCONJ,10,1.620427516092241,0.8327077675718075,10,1.4818030254631995,0.4852385982246353,0.02281086220523754,0.9326117511223985,0.4548467870592639,0.6546574387023802,50.0,1.0,0.20341366704237712,small
fakebr,SYM,10,0.7202398766500078,1.0786958786147383,10,0.4450243572332015,0.5437878426280983,0.0020196434632072124,0.02422998263139152,0.7204471281391229,0.4805019998865544,52.0,0.9053711701409971,0.32219375054271604,small
fakebr,VERB,10,9.756352972976625,1.6124006123668508,10,11.239582114077498,1.305201101664989,0.1918280217318416,0.2882222074053424,-2.2610132936936176,0.03638071251456761,22.0,0.03763531378731424,-1.0111558845459252,large
fakebr,X,10,0.0,0.0,10,0.09298728329268899,0.17550202250122002,,0.00010809757573050651,-1.675488432813785,0.11112234573526458,35.0,0.07787247147704081,-0.7493012062572425,medium
faketruebr,ADJ,10,4.045617388595944,1.6429094587490107,10,7.183263986823947,1.3685180351174888,0.8801506387014448,0.6250493415985278,-4.640355389163391,0.00020339115869484498,7.0,0.0013149446697132139,-2.0752300179853664,large
faketruebr,ADP,10,14.79370708937746,2.9808133569368245,10,16.588220834331516,2.253499244042725,0.20311892442100776,0.3594501089633694,-1.5186214640259135,0.14622678352892562,28.0,0.10410988966022681,-0.6791481651304387,medium
faketruebr,ADV,10,3.832005560793693,2.895614532636075,10,3.524316015955692,1.1279729635064748,0.7220078502030406,0.11424304274168806,0.3131076837614099,0.7577977674483123,48.0,0.9097218891455553,0.1400260130336039,negligible
faketruebr,AUX,10,2.702982703606958,1.742995537496491,10,3.0262436954280214,0.5332762764659165,0.6348567792775539,0.3893302332397404,-0.5608235329257004,0.5818325431624776,34.0,0.24132159301718004,-0.2508079086006916,small
faketruebr,CCONJ,10,3.8984350667458267,2.15562462074924,10,1.9425916494617936,0.9221462290724463,0.748985661238211,0.05921012297876297,2.63796119494063,0.016708359969553138,74.0,0.07566157214388704,1.1797321107787648,large
faketruebr,DET,10,13.04425950869977,3.8648240920506116,10,13.323855411573934,1.2889255877826347,0.3646391454111749,0.5441771198646288,-0.21702030987138127,0.8306333408440282,52.0,0.9097218891455553,-0.09705443307409543,negligible
faketruebr,INTJ,10,0.1558047614670466,0.3749902221056124,10,0.0,0.0,3.848233320313795e-06,,1.3138953697740445,0.2053813208897272,60.0,0.16807831903497028,0.5875918724273972,medium
faketruebr,NOUN,10,26.24589737301904,3.429917417653289,10,20.80327658200861,2.5937446952408787,0.4026738212014448,0.36185494594383105,4.002376626845585,0.0008353956993085333,92.0,0.0017062493689195964,1.7899172418366078,large
faketruebr,NUM,10,2.4530232713957187,2.8093128536786467,10,2.260497399197658,1.297455237185625,0.007913765133277937,0.9125789117776466,0.19674579015350235,0.8462308660494894,43.0,0.6230455308379078,0.08798739221402802,negligible
faketruebr,PART,10,0.0,0.0,10,0.0,0.0,,,,,50.0,,0.0,negligible
faketruebr,PRON,10,3.937974489972787,1.6625203788579337,10,3.1976864497449227,0.6720472812756763,0.8555313503983859,0.2198499149333683,1.305474121970529,0.2081722625732312,64.0,0.3074894566186813,0.583825775918591,medium
faketruebr,PROPN,10,0.9653083823812878,0.9505880234352827,10,5.90760109696492,2.744082407357572,0.17703977375825664,0.023043025106829245,-5.381728859958438,4.094670800427466e-05,4.0,0.0005717769654451723,-2.406782313467903,large
faketruebr,PUNCT,10,10.467121928892983,3.506136627413798,10,8.970374830831215,1.4637183029034846,0.7842558723623164,0.6411713134306254,1.2457561244133124,0.2288259958349133,63.0,0.3447042220069576,0.5571190755149703,medium
faketruebr,SCONJ,10,1.5549832851114667,1.9238467907182322,10,1.2925455585026189,0.462294857722016,0.014199901025874925,0.3879460236959391,0.41943605837569714,0.679860774007387,40.0,0.472509068324386,0.18757750774852577,negligible
faketruebr,SYM,10,0.22962799600889006,0.4096191729363144,10,0.6508965549433811,0.8736696171641812,0.00022816292349014125,0.0027869893226013776,-1.3805878275246914,0.18430999554847294,34.0,0.19964698198789932,-0.6174176462507931,medium
faketruebr,VERB,10,10.894894822404591,1.7371782698920573,10,11.186211363821313,1.2182686842165724,0.9054202819174899,0.5837756369058196,-0.4341741823630295,0.6693216032840417,45.0,0.7337299956962472,-0.19416859716782486,negligible
faketruebr,X,10,0.7783563715265333,1.0939444353864054,10,0.1424185704104568,0.2621928398289265,0.0030083898887575205,0.00016654299460343815,1.7876830130987855,0.09067595181257096,70.0,0.1066270935110576,0.7994761479021063,medium
